id,name,screen_name,default_profile_image,statuses_count,followers_count,friends_count,protected,name_length,follower_ratio,is_fake
66618364,Aleah Green,AleahGreen,0,17,14,558,0,11,0.025044722719141325,1
66618584,Dylan,Truck_freak,0,2,3,583,0,5,0.005136986301369863,1
66984417,Larrys Redlich,lredlich,0,2471,114,965,0,14,0.11801242236024845,1
67041122,GaoãXuxing,gaoxuxing,0,1,8,577,0,12,0.01384083044982699,1
67828913,John Garrett,johnyG81,0,1,2,578,0,12,0.0034542314335060447,1
67856562,verylhernz,verylHernz,0,9,8,473,0,10,0.016877637130801686,1
67946273,Ricardo sofan,sifluxy,0,6,8,528,0,13,0.015122873345935728,1
68524294,zoe,zoedatslida,0,10,6,573,0,3,0.010452961672473868,1
69137598,pen island,chenmanfu,0,2,3,576,0,10,0.005199306759098787,1
69406812,Robert Esson,esson316,0,489,17,636,0,12,0.026687598116169546,1
69412978,Angela DiBlasi,airbrushtanned,0,245,176,1101,0,14,0.15970961887477314,1
69763238,Andrew Tipton,A_Tipton,0,2,1,360,0,13,0.002770083102493075,1
70277715,desmond whitt,DWhittbball15,0,69,6,525,0,13,0.011406844106463879,1
70468385,karjan vloon,UrbanAngels4u,0,98,43,379,0,12,0.11315789473684211,1
72024595,anders lindgren,anders200,0,34,3,266,0,15,0.011235955056179775,1
72110028,Deepak,dedjven,0,1234,15,104,0,6,0.14285714285714285,1
72186699,Hashim Lababdeh,wadehbljroh,0,2188,131,791,0,15,0.16540404040404041,1
72348749,Juh,juzynhasc,0,136,54,674,0,3,0.08,1
72835654,Joseph Cheong,jinglejoseph,0,871,101,501,0,13,0.20119521912350596,1
72849399,Joshua teo,darkhartz,0,2,7,555,0,10,0.012589928057553957,1
72852291,azam,Awangku67,0,0,10,616,0,4,0.01620745542949757,1
73473444,fama cali,famacali,0,149,125,449,0,9,0.2777777777777778,1
73766975,Ana Marin,Padawanchi,0,45,23,204,0,9,0.11219512195121951,1
75683534,cleo,cleo_junior,0,6,26,444,0,4,0.058426966292134834,1
75807122,Cleber JÃºnior,cleber_1496,0,0,8,485,0,14,0.01646090534979424,1
75921800,Ronaldo Silva,superronaldo2,0,2,11,957,0,13,0.011482254697286013,1
76361849,Cleber Dias,Diasbinho,0,126,47,547,0,11,0.08576642335766424,1
77243796,techel chantal,vivi1966,0,16,8,387,0,14,0.020618556701030927,1
77293750,Scott Hodge,sketayo,0,25,14,443,0,11,0.03153153153153153,1
77334182,Marcos Alves,marcoscri,0,14,17,366,0,12,0.04632152588555858,1
77350242,DIEGO SANDOVAL ,Elfen0621,0,20,18,483,0,15,0.0371900826446281,1
77413855,Alexandr Naidenov,akro99,0,931,12,580,0,17,0.020654044750430294,1
77443610,David Crawley,DPCrawley1,0,16,4,550,0,13,0.007259528130671506,1
77668831,syahrifuddin ismael,westdean60,0,6,8,975,0,19,0.00819672131147541,1
78468090,Adie Austria,adie_austria,0,2,15,701,0,12,0.021367521367521368,1
79015296,Fritz,lendja_downs,0,68,9,652,0,5,0.013782542113323124,1
79749293,Debbie Passion,Passion_72,0,14,12,554,0,14,0.021621621621621623,1
79860976,diego,dieguinhocn,0,8,4,415,0,5,0.009615384615384616,1
80194139,Carl milner,carmil9698,0,29,7,524,0,11,0.013333333333333334,1
82100136,Chuangcheng Lin,JohnsonXY,0,42,22,495,0,15,0.04435483870967742,1
82122078,Dylan Carson,HabboJoBros,0,3,12,696,0,12,0.01721664275466284,1
82529943,Ryan Shillito,shillitoyousay,0,486,68,728,0,13,0.09327846364883402,1
82839114,kenji omatsu,ee0012,0,0,6,590,0,12,0.01015228426395939,1
82885728,Marcos Vinicius,BrowAlves,0,573,14,227,0,15,0.06140350877192982,1
83293188,Marilyn Chua,MChuaWY,0,1017,198,1045,0,12,0.18929254302103252,1
83697927,Bernardo DPeschio,Be_delpeschio,0,14,26,588,0,17,0.044142614601018676,1
83895093,rizalyn,greenland1230,0,28,4,612,0,7,0.0065252854812398045,1
84539426,Painty,Rahtnax,0,8,3,336,0,6,0.008902077151335312,1
87752806,victor casado mejia,chussin_20,0,3,3,593,0,19,0.005050505050505051,1
88517573,Karen ,honeybee1964,0,373,57,450,0,6,0.12638580931263857,1
88563527,Dina Carvalho,dina_carvalh0,0,85,18,624,0,13,0.0288,1
88697962,Ryan Miles,RyanMiles7,0,5,5,1015,0,10,0.004921259842519685,1
88866261,Eurwyn Royce,EurwynRoyce,0,0,8,427,0,12,0.018691588785046728,1
89225998,somyong chaipanas,nicepuka,0,78,8,638,0,17,0.012519561815336464,1
89799649,Ernesto Chavez Hdez,Ernesto2277,0,0,1,505,0,19,0.001976284584980237,1
89963109,yayarisya zulkifli,yayarisya,0,16,23,473,0,18,0.04852320675105485,1
91067394,Ð¯ÑÐ¾ÑÐ»Ð°Ð² ÐÐ²Ð³ÐµÐ½ÑÐµÐ²Ð¸Ñ,zhbr999,0,28,5,595,0,35,0.008389261744966443,1
91350980,Ernane Siqueira,ErnaneSiqueira,0,222,228,405,0,15,0.5615763546798029,1
91781300,th,thamikins_,0,4795,490,736,0,2,0.6648575305291723,1
92048929,Fiona Hardy,fionahardy,0,6,4,301,0,11,0.013245033112582781,1
92525390,Ahmed mahmoud,Hotdimo,0,0,4,496,0,13,0.008048289738430584,1
92767071,christien jean,jean_christien,0,11,13,392,0,14,0.03307888040712468,1
93225500,jason,belamri12312,0,3,6,565,0,5,0.01060070671378092,1
94244578,nanahara,nanahara2,0,61,6,671,0,8,0.008928571428571428,1
94528740,refugio mendez pule,vampiro_666819,0,11,25,1470,0,19,0.01699524133242692,1
95439836,Ethan Sanchez ,epo58,0,0,7,610,0,14,0.011456628477905073,1
95602959,Anggih Milano,AnggihMilan,0,48,68,582,0,13,0.11663807890222985,1
95695519,BagRa,carlbaggy,0,28,8,498,0,5,0.01603206412825651,1
95782748,reah valdez,reahvaldez,0,21,4,616,0,11,0.006482982171799027,1
96123681,luay,luay10,0,0,4,606,0,4,0.006589785831960461,1
96487747,migdy nunez,mIrDy_23,0,438,67,935,0,11,0.07158119658119658,1
96730829,shravan kumar.R,sravan_rendala,0,32,11,939,0,15,0.011702127659574468,1
96871607,alma vega,vega_alma7,0,2,9,936,0,9,0.0096051227321238,1
96882337,LORELILLOATALAH,2009TURKA,0,1742,60,704,0,15,0.0851063829787234,1
96917059,Phillip Ryu,pmsoo,0,1190,189,477,0,11,0.39539748953974896,1
97275343,Rita,anna_kareninna,0,4,7,555,0,4,0.012589928057553957,1
97859473,Alp Yavuzeser,alpyavuzeser,0,1,12,349,0,13,0.03428571428571429,1
97904722,Aries jayakonstruksi,CJayakonstruksi,0,232,67,673,0,20,0.09940652818991098,1
99268708,kamel letoum,kamel009,0,1,4,847,0,12,0.0047169811320754715,1
99469213,zagro santos enanos,zagro80,0,7,48,599,0,19,0.08,1
99624861,Lucas,JulioCChagoya,0,456,132,581,0,5,0.2268041237113402,1
100219528,thaynara,Thatag15,0,6,8,436,0,8,0.018306636155606407,1
100370448,Pablo Cuello,pablo_mc4,0,5,6,365,0,12,0.01639344262295082,1
101330413,Fatima Cristina ,Fah_Cristina,0,1183,53,546,0,16,0.09689213893967093,1
101399567,Ikaros,IkarosLove,0,0,4,593,0,6,0.006734006734006734,1
101573373,raul quilez,rul085,0,32,7,413,0,11,0.016908212560386472,1
101892747,lance taylor,paynevscastle,0,2,2,445,0,12,0.004484304932735426,1
102336226,Mosenk EightSevent,EightSevent,0,68,2,331,0,18,0.006024096385542169,1
102701930,Kristin Banjany,KBanjany,0,17,24,599,0,15,0.04,1
103159736,Benjamin H Williams,bennzenn,0,1,5,369,0,19,0.013513513513513514,1
104657589,Nick Isaak,swashbuckler45,0,1,6,520,0,10,0.011516314779270634,1
104850934,fadamusica,paulosuissa,0,3,4,520,0,10,0.007677543186180422,1
105510200,Nurul Hasnun,lovesnurull,0,4,7,605,0,12,0.01155115511551155,1
105696650,katherine ballestero,ballesterok,0,16,39,642,0,20,0.060653188180404355,1
105748476,Jose Juan Iglesias,JoseJuanLP,0,2,7,427,0,18,0.016355140186915886,1
105790281,Emad Elden M. Ramada,emadmoh,0,8,16,345,0,20,0.046242774566473986,1
106193762,Thauanne Alecxander ,thauanne_cn,0,17,12,430,0,20,0.027842227378190254,1
106595346,claudia gonzalez,claudita_37,0,155,33,718,0,16,0.0458970792767733,1
106622116,Barbara Beighley,barbbeighley,0,12,0,430,0,16,0.0,1
107013897,atun nianti,atunnianti,0,19,13,455,0,11,0.02850877192982456,1
107914508,JosÃ© Zepeda,ppzepeda,0,3228,1167,1621,0,12,0.7194821208384711,1
108061353,JoÃ£o Caetano,jpncaetano,0,0,14,1008,0,13,0.013875123885034688,1
108133351,haryono ariiq,dheafata,0,27,3,575,0,13,0.005208333333333333,1
108581391,Matorah,Matorah,0,10,2,620,0,7,0.00322061191626409,1
109066883,karina blandon,kriblandon,0,0,2,449,0,14,0.0044444444444444444,1
109075883,ayllin ruby l,aillynruby,0,48,9,393,0,13,0.02284263959390863,1
109553706,yaro jackson,purisar,0,635,31,451,0,12,0.06858407079646017,1
110120789,Shri Kant Kanaujia,kanaujiask,1,675,18,519,0,18,0.03461538461538462,1
110875970,Andreina  ,Andreina2510,0,116,174,723,0,10,0.24033149171270718,1
110962110,Ø±Ø­ ÙÙØ§Ù,r7ehl,0,0,6,506,0,13,0.011834319526627219,1
111198123,Alvin Sher,sher_al,0,1,9,368,0,10,0.024390243902439025,1
112131340,adnan ahmed,adnanehmed,0,7,4,608,0,11,0.006568144499178982,1
112188483,Utku ÃztÃ¼rk,_varamaevde_,0,84,11,481,0,13,0.022821576763485476,1
112200531,Elodie,Nine30200,0,10,6,335,0,6,0.017857142857142856,1
112540516,Zack Petty,ZackCHS,0,134,24,626,0,10,0.03827751196172249,1
113856083,Razelle Lladones,elle_bRAtZ,0,45,9,466,0,16,0.019271948608137045,1
113971880,Katyane Nascimento,katyane_,0,390,57,285,0,18,0.1993006993006993,1
114099935,AIQAA,itsaiqaa,0,0,3,597,0,5,0.005016722408026756,1
115443974,Marciao,marciao191078,0,10,10,425,0,7,0.023474178403755867,1
116265574,Luis Jose Romero,luisjromero,0,0,13,586,0,16,0.022146507666098807,1
116397637,iman sulaiman,queentalker,0,0,4,600,0,13,0.0066555740432612314,1
118061444,vero_latorre1,vero_latorre1,0,1,6,558,0,13,0.01073345259391771,1
118120588,Krisley,Krisley157,0,240,3,577,0,7,0.005190311418685121,1
119227710,jacob mcallister,Jacobelmcall,0,8,4,409,0,16,0.00975609756097561,1
119926900,Bianca Villegas R,biankaprincess,0,2,6,355,0,17,0.016853932584269662,1
120459203,Alexandr,AvanturistPL,0,455,6,397,0,8,0.01507537688442211,1
120877377,Joe Bento,buddhamanjb,0,7,11,429,0,9,0.02558139534883721,1
120957631,Elizabeth Caicedo,mariuxidiaz,0,10,22,397,0,17,0.05527638190954774,1
121102940,sandeep pk,sandvin4u,0,1,22,948,0,10,0.023182297154899896,1
121197358,jordanjames,astonvillajjj1,0,0,3,510,0,11,0.005870841487279843,1
121309790,Aminder,Aminder7,0,6,19,551,0,7,0.034420289855072464,1
121480993,arianto wibowo,ariantoairial,0,257,59,570,0,14,0.10332749562171628,1
121795261,Malakai Cruz,Malakai64,0,24,6,459,0,12,0.013043478260869565,1
122075266,31340cyril,cyril31340,0,1,2,328,0,10,0.0060790273556231,1
122511648,maria guevara ,mariachua16,0,20,12,465,0,14,0.02575107296137339,1
122963011,Kishan Krishna,yokishan1989,0,28,6,943,0,14,0.006355932203389831,1
123358291,Eduardo Huguet,EduardoHuguet,0,66,68,623,0,14,0.10897435897435898,1
123599990,karina alvarado ,karinaca20,0,10,10,371,0,16,0.026881720430107527,1
123952912,eriel,donsilabas,0,1,2,407,0,5,0.004901960784313725,1
124419079,clarisse paday,clarisse032592,0,2,4,471,0,14,0.00847457627118644,1
124447429,Laucio Santos,Lamarcio,0,0,13,935,0,13,0.013888888888888888,1
124964940,chatchawal,verionboss,0,4,3,574,0,10,0.0052173913043478265,1
125514462,kang bong seok,sean6970,0,12,5,329,0,14,0.015151515151515152,1
125528862,Bruno bortoluzzi,karlabortoluzzi,0,13,45,557,0,16,0.08064516129032258,1
126216653,Natalia Cortes,Naty_Gazzano,0,1,2,304,0,14,0.006557377049180328,1
126984069,ALMA LETICIA NUÃO ,ALMITHA32,0,6,6,591,0,19,0.010135135135135136,1
127375715,Adrian Zepeda,azemon200,0,244,31,597,0,13,0.051839464882943144,1
127423382,mary,caperuza68,0,19,22,508,0,4,0.043222003929273084,1
128278995,brando,sobreguapo,0,58,310,1927,0,6,0.1607883817427386,1
128595293,adnan akbar ,a_a_khattak,0,73,6,1011,0,12,0.005928853754940711,1
128620164,faith henderson,kittykat229,0,2,5,583,0,15,0.008561643835616438,1
128933295,Matheus Soares e Sil,teusoares,0,32,3,572,0,20,0.005235602094240838,1
129729416,Lanla Hahe,LanlaHahe,0,14,12,569,0,10,0.021052631578947368,1
129899218,Monzter,Monzter12,0,2,3,368,0,7,0.008130081300813009,1
129966583,Loliux,Loliiux,0,39,28,651,0,6,0.04294478527607362,1
130303998,Maria olivares,Psicolivares,0,804,121,783,0,14,0.15433673469387754,1
132278621,Adilene Hernandez ,ady22hh,0,2,4,624,0,18,0.0064,1
132494511,shaira guloy,lenz_14,0,1,2,555,0,12,0.0035971223021582736,1
133434448,Maria,Amayvas,0,3,14,413,0,5,0.033816425120772944,1
133762771,katihusca del v,katihuscaher,0,28,19,463,0,15,0.040948275862068964,1
134332869,oscar acurero,oscar2129,0,24,14,429,0,13,0.03255813953488372,1
134435538, Shree vishnu.M,shreeswara,0,1333,73,1998,0,15,0.03651825912956478,1
134678238,alexander alizo,alex_alizo,0,5,17,388,0,15,0.043701799485861184,1
135026061,lenner gonzalez,lenner18,0,3,15,413,0,15,0.036231884057971016,1
135555380,æé¢ç»°éª,yunfeng7456203,0,0,9,578,0,12,0.015544041450777202,1
135637721,Rafael Maldonado,Rafitaone,0,1,6,549,0,16,0.01090909090909091,1
135680610,Kimberly Fosson,imkjf,0,8,1,408,0,15,0.0024449877750611247,1
136277724,Stiven ,H8M3R8,0,0,6,418,0,7,0.014319809069212411,1
137515361,queen angel ,angelique19999,0,1,6,548,0,12,0.01092896174863388,1
137959629,Dadan Syarifudin,Dans_gokiel,0,3,0,384,0,16,0.0,1
138190464,rodrigo,rodrigootrancee,0,15,17,601,0,7,0.02823920265780731,1
138211958,willy garcia,ochin263,0,381,41,570,0,12,0.07180385288966724,1
139270785,maas,siddaust,0,33,4,531,0,4,0.007518796992481203,1
140176665,Kelvin Silva,Kel_GS,0,224,133,1258,0,12,0.10563939634630659,1
140200549,SonidOcotlan,sonidocotlan,0,15,3,399,0,12,0.0075,1
141394735,mike todd,0412madspell,0,3,4,606,0,9,0.006589785831960461,1
141711158,pedro emmanuel,fonk22,0,6,5,425,0,14,0.011737089201877934,1
141886393,jennyfer beaussart,KliinOo,0,2,6,301,0,18,0.019867549668874173,1
142150030,Claudia Ulloa,Clau_Ulloa,0,2,14,445,0,13,0.03139013452914798,1
142876983,mayra alvarado ,k_a_r_y_s,0,33,17,513,0,15,0.033073929961089495,1
143972736,mariana oliveira,mariiipretty,0,29,10,439,0,16,0.022727272727272728,1
144038714,Dench,timeoutmiranda,0,0,4,974,0,5,0.0041025641025641026,1
144748986,bruno bernal cataÃ±o,clon009,0,0,30,427,0,20,0.07009345794392523,1
145022907,Dustin Watson,DustinWatson3,0,14,12,1010,0,13,0.011869436201780416,1
145602813,ÐÐ¾Ð½ÑÑÐ°Ð½ÑÐ¸Ð½ ÐÑÐºÐ¾Ð²,zorkiy1982,0,288,9,628,0,31,0.014308426073131956,1
146367402,Laila Dayanti,lailadayanti,0,0,12,1054,0,13,0.011374407582938388,1
146913214,saul jogari sanchez ,elchidodesaul,0,7,5,154,0,20,0.03225806451612903,1
147107988,lloyd rees-carr,rockdrummer1990,0,0,4,575,0,15,0.006944444444444444,1
147266930,Jens Thomassen,Normanndk,0,16,3,406,0,14,0.007371007371007371,1
147813988,Hacked Biz,hackedbiz,0,0,6,560,0,10,0.0106951871657754,1
147847633,HÃ¡ ru ~,xharuu,0,9,4,567,0,8,0.007042253521126761,1
147852405,karla symonds leyva,kapaicha,0,1,19,399,0,19,0.0475,1
147954455,leticia pessanha,lele5m,0,3,13,544,0,16,0.023853211009174313,1
148151604,Saul Martinez,saul460,0,1,8,592,0,13,0.013490725126475547,1
148896431,yarel 100% love,zpuky,0,38,5,441,0,15,0.011312217194570135,1
150524058,Atom Chui,atom880923,0,22,12,510,0,9,0.023483365949119372,1
150861478,Oil JitJan,sappasit_jitjan,0,92,16,524,0,10,0.030476190476190476,1
151474227,ê·ì°¨ëì¦,ca2chon,0,6,18,388,0,12,0.04627249357326478,1
152259498,vitya,undefided,0,33,4,569,0,5,0.007017543859649123,1
152846674,tima maye,tungmaye,0,2,4,375,0,9,0.010638297872340425,1
153575796,lee smith,lsmith86,0,0,7,613,0,9,0.011400651465798045,1
153824393,pedro landin,pedro_prek,0,11,1,534,0,12,0.001869158878504673,1
153921560,Silvana Morita,Sil_Morita,0,207,35,570,0,14,0.06129597197898424,1
154029272,Abdul Azeez,azeeslk,0,2,6,394,0,11,0.015189873417721518,1
154237500,moc cando,moc_cando,0,17,1,404,0,9,0.0024691358024691358,1
154283899,Vane LondoÃ±o,vanessajlc,0,7,11,353,0,13,0.031073446327683617,1
154527192,ntbtjr,ntimonesjr,0,0,8,609,0,6,0.013114754098360656,1
154856763,olobnew1,olobnew1,0,0,3,502,0,8,0.005964214711729622,1
155102693,DIEGO SORIANO ,diegosorianov82,0,35,69,1069,0,14,0.06448598130841121,1
155644172,Gustavo DurÃ¡n,gus__duran,0,159,20,641,0,14,0.03115264797507788,1
156085716,costanza boldetti,cocoboldetti,0,5,7,406,0,17,0.0171990171990172,1
156213843,Yuliza Rachma,YulizaRachma,0,28,18,436,0,13,0.041189931350114416,1
156242211,bhaby  lyn,bhabycarlo,0,3,0,432,0,10,0.0,1
157371153,erick montoya,3rickm0nt,0,2,8,412,0,13,0.01937046004842615,1
157614264,(í­íë¨),Ciel_Noct,0,33128,248,348,0,11,0.7106017191977078,1
157769562,Michel H.J ,Groteatjar,0,6,5,599,0,11,0.008333333333333333,1
157864555,Nadia SantillÃ¡n,nasantillan,0,10,13,539,0,16,0.024074074074074074,1
158369900,Wilson Chen,CoCoRuihuan,0,9,1,421,0,11,0.002369668246445498,1
158376605,nelly vazquez,NellyEsm,0,25,10,569,0,13,0.017543859649122806,1
158541730,ruben dario reyes,Ruben2905,0,29,2,518,0,17,0.0038535645472061657,1
159719768,Thaiane Teixeira,tai_teixeira,0,4,18,550,0,16,0.032667876588021776,1
160457617,avel jasmin,avel01,0,5,4,390,0,11,0.010230179028132993,1
160574022,Edgar TÃ¶rnqvist,EdgarTornqvist,0,21,1,310,0,16,0.003215434083601286,1
161085466,dom matos,mardoniomatos,0,15,26,460,0,9,0.05639913232104121,1
161291774,Mary lopes,Marizinha_CE,0,20,17,465,0,10,0.03648068669527897,1
161473116,ÐÐ¶ÐµÐ¹,Tialas,0,151,16,601,0,8,0.026578073089700997,1
162039067,Ze Guilhermo Soares,ZeGuilhermo,0,515,13,632,0,19,0.020537124802527645,1
163142123,MÃ©lissa Benkhalifa,xiiLOVEYOUU_,0,3,5,320,0,19,0.01557632398753894,1
164176771,Le Duc,realLeDuc,0,48,12,453,0,6,0.02643171806167401,1
164239619,à¸ à¸±à¸à¸£à¸²à¸§à¸£à¸£à¸ ,ninenutkub,0,12,19,600,0,28,0.03161397670549085,1
164432890,barbara fuentes,tu_baby_star,0,7,9,584,0,15,0.015384615384615385,1
164508239,Onyx Team,xI_Omnimon_Ix,0,510,77,743,0,9,0.10349462365591398,1
166324591,luis angel,rasyefare,0,1,10,539,0,10,0.018518518518518517,1
166737008,Claudia Sarmiento,Claux16_nena,0,33,8,438,0,17,0.018223234624145785,1
167566699,@LuannaLiindiinh@,lya_lokinha,0,49,11,631,0,17,0.01740506329113924,1
168287685,Guilherme,_Guiifranca,0,93,19,634,0,9,0.029921259842519685,1
168686865,Eduardo Orta Beltran,eduardoorta,0,5,19,411,0,20,0.04611650485436893,1
168773175,Martin Bordon,mbsoundman,0,2,22,412,0,13,0.053268765133171914,1
168872531,tamires ,tamiressk,0,570,67,783,0,8,0.08545918367346939,1
169141228,Yimara Cozzarelli,yimarcozzarelli,0,28,18,606,0,17,0.029654036243822075,1
169147207,Paulo H.Garajau,__Garajau,0,2760,108,794,0,15,0.13584905660377358,1
169433349,prokia,seeprokia,0,77,25,597,0,6,0.04180602006688963,1
169474438,fernando alfredo,f3rn4ndo1,0,2,1,335,0,16,0.002976190476190476,1
169497745,ìì°ì°,oneadagio,0,181,8,968,0,9,0.008255933952528379,1
170144297,Sergio Andrade ,F_FreSshMusic,0,1,14,617,0,15,0.022653721682847898,1
170486247,Daia,DAYANNYTA,0,18,23,603,0,4,0.0380794701986755,1
171066133,Sarunyapong H.,lovebeliever17,0,14,16,414,0,14,0.03855421686746988,1
171081216,ê¹íí¬,hyojin0124,0,70,5,310,0,9,0.01607717041800643,1
171990690,GIORGIOGT,GIORGIOGT,0,0,5,569,0,9,0.008771929824561403,1
172164229,sapo,sapo_eknms,0,4,3,425,0,4,0.007042253521126761,1
173215914,isabel mendez,Laisame,0,17,12,681,0,13,0.017595307917888565,1
174036384,Karlita,karlitaVelez,0,20,7,462,0,7,0.01511879049676026,1
176096243,Romel Egypt ,RamyAbdelMoneim,0,211,64,595,0,12,0.10738255033557047,1
176506844,hector,Hector2023,0,2,3,616,0,6,0.004862236628849271,1
176509349,Arbelaez Andres,Andres19781157,0,0,2,575,0,15,0.003472222222222222,1
176736646,chezza jean,chengkai03,0,24,4,406,0,11,0.009828009828009828,1
177878468,Ãmer ÃZCAN,55_OeMeR_55,0,1,5,487,0,12,0.010245901639344262,1
178366319,kimhoejeong,bonjovi80,0,2,4,336,0,11,0.011869436201780416,1
179662214,karen Hess,hormecinda,0,0,4,601,0,10,0.006644518272425249,1
181225107,I will not tell you,JeyCDee,0,280,3,597,0,19,0.005016722408026756,1
182071638,Benjamin,benji_sib,0,17,1,144,0,8,0.006896551724137931,1
183580684,stireateius,stireateius,0,4,2,340,0,11,0.005865102639296188,1
183733336,VÃ­ctor CortÃ©s H.,victor_kxo,0,150,46,565,0,18,0.0812720848056537,1
184821868,Amar Nouiouaa,nouiouaha,0,13,6,567,0,13,0.01056338028169014,1
184849544,Karla Lopez Romero,KarliiBrown,0,0,6,391,0,18,0.015306122448979591,1
184922888,Wilberth ,sparkmoren,0,10,3,412,0,9,0.007263922518159807,1
184988281,JAVIS,CHOPPERS2802,0,1,3,523,0,5,0.0057251908396946565,1
185933483,ajie ramadhan,ajie_ramadhan,0,26,6,536,0,13,0.0111731843575419,1
186476710,joao,joaozikamuleque,0,18,18,574,0,4,0.03130434782608696,1
186690040,Xuan,Xuaner_96,0,0,4,951,0,4,0.004201680672268907,1
187581447,angga kurnia,agna_7,0,5,3,416,0,12,0.007194244604316547,1
189015964,ÐÐ½Ð´ÑÐµÐ¹ ,argo_br,0,330,7,577,0,13,0.012110726643598616,1
189040110,dew,MMooDeWW,0,10,4,356,0,3,0.011204481792717087,1
189211293,Carol,krolbranco1,0,21,8,568,0,5,0.014059753954305799,1
189730759,araceli lopez,ricuaracheli,0,28,6,541,0,13,0.01107011070110701,1
189972024,guillermo,gui488,0,2,6,532,0,9,0.01125703564727955,1
190265169,joshelin mariana,joshy2314,0,2,10,416,0,16,0.023980815347721823,1
190493618,stuar  paredes  cont,C4rL1T0sSSS,0,1,6,540,0,20,0.011090573012939002,1
190796770,Ben Wighton,Weeben85,0,65,68,832,0,11,0.08163265306122448,1
191725589,Ð¥Ð¾ÑÑ ÐÐ½Ð½Ð° ,inasyorl,0,210,1,577,0,18,0.0017301038062283738,1
192193390,ItsukiWTF,zodiacoparty,0,10,22,583,0,9,0.03767123287671233,1
192269471,Enrique Lopez,Wacka11,0,266,39,286,0,13,0.13588850174216027,1
193607094,ÐÐ»Ð°Ð´Ð¸Ð¼Ð¸Ñ,vtemnenkov,0,202,3,550,0,16,0.0054446460980036296,1
194026156,Melenie,melenieboeren,0,371,48,440,0,7,0.10884353741496598,1
195541103,David Mutis,davidmutis,0,155,49,499,0,11,0.098,1
195625268,koke luis,hiena18,0,6,2,570,0,9,0.0035026269702276708,1
195874688,johanna cajas,abyzak27,0,13,3,147,0,13,0.02027027027027027,1
195913271,crystyane,crystyanesouza,1,99,26,1548,0,9,0.016785022595222725,1
196198266,NAZAR HDZ,DALLAS_TX81,0,0,9,586,0,9,0.015332197614991482,1
197659647,Wakka2,wakkatwo,0,803,14,480,0,6,0.029106029106029108,1
197989988,Patricia Anahi ,Patto_115,0,0,11,581,0,15,0.018900343642611683,1
198243810,jorge molina,jorge_molina79,0,0,3,627,0,12,0.004777070063694267,1
198277538,Ana Luisa Parker,peluzaparker,0,1,24,634,0,16,0.03779527559055118,1
198414396,Achilles,GengHaitao,0,11,6,459,0,8,0.013043478260869565,1
198572784,Natalya  ,tata_lya,0,35,17,525,0,9,0.03231939163498099,1
198833831,Josh Lee,joshman94453,0,7,7,398,0,8,0.017543859649122806,1
199173600,Naymar Mendoza,NahiiMndza,0,0,7,589,0,14,0.011864406779661017,1
199815995,ALEXANDRA CARDENAS,alexita0507,0,0,13,611,0,18,0.021241830065359478,1
199843531,Fiorentino,Joargentinaa,0,0,3,566,0,10,0.005291005291005291,1
200238543,Patricia Eugenio,PatriciaEugenio,0,4,8,568,0,16,0.014059753954305799,1
201190422,Sunshine EscaÃ±o,PinkSunshine21,0,16,29,181,0,16,0.15934065934065933,1
201350011,Juan Harvey Vela B,jharveyvela,0,224,80,1124,0,18,0.07111111111111111,1
201434721,ë¸ìí,artintoart,0,28,5,378,0,9,0.013192612137203167,1
202155524,ÐÐ°ÑÐ¸Ð»Ð¸Ð¹ ÐÐ²Ð³ÐµÐ½ÑÐµÐ²Ð¸Ñ,0070004,0,111,3,699,0,35,0.004285714285714286,1
202440814,amelia pereira rios,bichit0o0o0,0,1,5,472,0,19,0.010570824524312896,1
202511395,maria agustina,agustinaschia,0,0,16,422,0,14,0.037825059101654845,1
202886194,Mariana Gomes,MariLesbica,0,0,137,465,0,13,0.2939914163090129,1
202902437,Vera. Eidis. C ,eidisvera,0,30,5,410,0,15,0.012165450121654502,1
203226319,carlos najera,cnajera52,0,107,13,604,0,13,0.021487603305785124,1
206739703,Maycon Balieiro,Maycon_Silmara,0,1,15,541,0,15,0.027675276752767528,1
207293756,katherine sanchez ,katheARTE,0,169,33,615,0,18,0.05357142857142857,1
208286245,CaOvA!!,carlos_olave,0,97,9,508,0,7,0.01768172888015717,1
209169103,Ruth Fraire,Ruthfraire15,0,7,0,166,0,11,0.0,1
210428729,Carmen Von Bismarck,CdeCarmen,0,80,40,625,0,19,0.06389776357827476,1
211026468,aracely,aracelyrdzmtz,0,28,15,591,0,7,0.02533783783783784,1
212928560,Danilin Georgy,BaltozavrIK,0,739,16,542,0,14,0.029465930018416207,1
214066953,shkib,hlkuna,0,600,68,458,0,5,0.14814814814814814,1
214549887,Carlos GO,karliatto,0,7,23,377,0,9,0.06084656084656084,1
214632102,Din,Din_BU,0,3,7,575,0,3,0.012152777777777778,1
214998068,Carol,carolcnl,0,72,21,651,0,5,0.032208588957055216,1
215154980,Josiane Ribeiro,Josy13anny,0,1,3,415,0,15,0.007211538461538462,1
215766919,Miroslav Scetaric,Nightryder1985,0,6,4,580,0,17,0.0068846815834767644,1
215878258,freddy ,freddyquinvi,0,11,19,771,0,7,0.02461139896373057,1
216039493,Yesica Aguero,YeAguero,0,3,11,613,0,13,0.017915309446254073,1
216081230,Vitaliy Chuhlib,chuhlib,0,544,8,529,0,15,0.01509433962264151,1
